Trace1,,
Freq,,Amp
881666585,Hz,-65.28
881999918,Hz,-64.32
882333251,Hz,-65.59
882666584,Hz,-65.94
882999917,Hz,-64.52
883333250,Hz,-65.84
883666583,Hz,-65.46
883999916,Hz,-63.94
884333249,Hz,-65.62
884666582,Hz,-57.39
884999915,Hz,-53.75
885333248,Hz,-52.91
885666581,Hz,-53.23
885999914,Hz,-56.77
886333247,Hz,-64.4
886666580,Hz,-65.13
886999913,Hz,-64.68
887333246,Hz,-65.64
887666579,Hz,-65.12
887999912,Hz,-65.22
888333245,Hz,-65.71
888666578,Hz,-65.05
888999911,Hz,-65.18
889333244,Hz,-65.11
889666577,Hz,-59.23
889999910,Hz,-54.64
890333243,Hz,-55.56
890666576,Hz,-54.82
890999909,Hz,-57.93
891333242,Hz,-64.84
891666575,Hz,-65.95
891999908,Hz,-64.39
892333241,Hz,-64.23
892666574,Hz,-65.3
892999907,Hz,-64.9
893333240,Hz,-65.17
893666573,Hz,-65.17
893999906,Hz,-65.38
894333239,Hz,-65.02
894666572,Hz,-59.27
894999905,Hz,-55.72
895333238,Hz,-54.79
895666571,Hz,-54.29
895999904,Hz,-58.12
896333237,Hz,-65.12
896666570,Hz,-65.53
896999903,Hz,-64.7
897333236,Hz,-65.04
897666569,Hz,-65.41
897999902,Hz,-65.07
898333235,Hz,-65.71
898666568,Hz,-65.84
898999901,Hz,-64.87
899333234,Hz,-63.64
899666567,Hz,-58.88
899999900,Hz,-55.47
900333233,Hz,-55
900666566,Hz,-55.3
900999899,Hz,-57.37
901333232,Hz,-64.8
901666565,Hz,-64.21
901999898,Hz,-64.95
902333231,Hz,-65.38
902666564,Hz,-65.4
902999897,Hz,-64.39
903333230,Hz,-65.44
903666563,Hz,-65.05
903999896,Hz,-65.16
904333229,Hz,-64.56
904666562,Hz,-59.13
904999895,Hz,-55.87
905333228,Hz,-55.21
905666561,Hz,-56.12
905999894,Hz,-58.1
906333227,Hz,-63.94
906666560,Hz,-65.63
906999893,Hz,-65.74
907333226,Hz,-65.64
907666559,Hz,-65.95
907999892,Hz,-66.22
908333225,Hz,-65.07
908666558,Hz,-65.77
908999891,Hz,-64.59
909333224,Hz,-65.05
909666557,Hz,-62.12
909999890,Hz,-58.16
910333223,Hz,-58.84
910666556,Hz,-59.32
910999889,Hz,-60.82
911333222,Hz,-64.92
911666555,Hz,-65.94
911999888,Hz,-65.25
912333221,Hz,-64.71
912666554,Hz,-65.75
912999887,Hz,-63
913333220,Hz,-65.58
913666553,Hz,-65.55
913999886,Hz,-65.07
914333219,Hz,-64.7
914666552,Hz,-62.77
914999885,Hz,-60.94
915333218,Hz,-60.92
915666551,Hz,-61.96
915999884,Hz,-63.25
916333217,Hz,-65.33
916666550,Hz,-65.54
916999883,Hz,-65.44
917333216,Hz,-65.38
917666549,Hz,-64.82
