-51.28
-50.54
-49.29
-48.6
-47.4
-48.07
-50.3
-50.87
-49.66
-49.44
-49.28
-50.01
-53.81
-58.46
-56.52
-52.74
-52.4
-51.47
-51.48
-50.65
-49.2
-47.68
-48.32
-47.48
-45.73
-44.8
-44.59
-45.58
-46.48
-45.98
-45.26
-44.29
-45.39
-45.89
-46.33
-48.19
-49.43
-48.88
-50.2
-52.69
-55.15
