Trace1,,
Freq,,Amp
927999872,Hz,-65.14
928333205,Hz,-63.81
928666538,Hz,-65.53
928999871,Hz,-63.13
929333204,Hz,-52.65
929666537,Hz,-45.15
929999870,Hz,-41.64
930333203,Hz,-41.48
930666536,Hz,-41.89
930999869,Hz,-44.57
931333202,Hz,-53.49
931666535,Hz,-64
931999868,Hz,-65.09
932333201,Hz,-65.06
932666534,Hz,-64.59
932999867,Hz,-64.41
933333200,Hz,-64.88
933666533,Hz,-65.38
933999866,Hz,-62.87
934333199,Hz,-52.75
934666532,Hz,-44.23
934999865,Hz,-41.12
935333198,Hz,-40.89
935666531,Hz,-41.46
935999864,Hz,-43.75
936333197,Hz,-53.38
936666530,Hz,-63.45
936999863,Hz,-64.38
937333196,Hz,-65.01
937666529,Hz,-64.71
937999862,Hz,-64.96
938333195,Hz,-65.35
938666528,Hz,-63.39
938999861,Hz,-63.56
939333194,Hz,-53.78
939666527,Hz,-46.05
939999860,Hz,-42.76
940333193,Hz,-42.73
940666526,Hz,-42.91
940999859,Hz,-45.65
941333192,Hz,-55.37
941666525,Hz,-64.11
941999858,Hz,-63.22
942333191,Hz,-65.96
942666524,Hz,-64.9
942999857,Hz,-64.93
943333190,Hz,-64.76
943666523,Hz,-63.85
943999856,Hz,-63.66
944333189,Hz,-53.55
944666522,Hz,-45.89
944999855,Hz,-42.69
945333188,Hz,-42.28
945666521,Hz,-42.9
945999854,Hz,-45.13
946333187,Hz,-55.2
946666520,Hz,-64.25
946999853,Hz,-64.89
947333186,Hz,-64.49
947666519,Hz,-64.68
947999852,Hz,-64.95
948333185,Hz,-63.94
948666518,Hz,-64.8
948999851,Hz,-63.94
949333184,Hz,-52.33
949666517,Hz,-44.75
949999850,Hz,-41.36
950333183,Hz,-41.06
950666516,Hz,-41.6
950999849,Hz,-44.13
951333182,Hz,-53.62
951666515,Hz,-63.43
951999848,Hz,-63.79
952333181,Hz,-64.11
952666514,Hz,-65.06
952999847,Hz,-64.79
953333180,Hz,-63.69
953666513,Hz,-65.46
953999846,Hz,-61.9
954333179,Hz,-51.3
954666512,Hz,-43.77
954999845,Hz,-40.61
955333178,Hz,-40.24
955666511,Hz,-40.72
955999844,Hz,-43.22
956333177,Hz,-53.66
956666510,Hz,-63.82
956999843,Hz,-64.93
957333176,Hz,-64.92
957666509,Hz,-64.09
957999842,Hz,-64.41
958333175,Hz,-64.16
958666508,Hz,-65.15
958999841,Hz,-62.52
959333174,Hz,-51.56
959666507,Hz,-43.85
959999840,Hz,-40.52
960333173,Hz,-40.32
960666506,Hz,-40.86
960999839,Hz,-43.4
961333172,Hz,-53.15
961666505,Hz,-62.75
961999838,Hz,-64.44
962333171,Hz,-64.57
962666504,Hz,-63.55
962999837,Hz,-64.55
963333170,Hz,-65.11
963666503,Hz,-65.16
963999836,Hz,-63.29
964333169,Hz,-52.13
964666502,Hz,-44.56
964999835,Hz,-41.12
965333168,Hz,-40.82
965666501,Hz,-41.32
965999834,Hz,-43.69
966333167,Hz,-53.37
966666500,Hz,-64.06
966999833,Hz,-64.4
967333166,Hz,-64.18
967666499,Hz,-65.45
967999832,Hz,-64.76
968333165,Hz,-64.62
968666498,Hz,-65.94
968999831,Hz,-65.1
969333164,Hz,-54.29
969666497,Hz,-46.61
969999830,Hz,-43.17
970333163,Hz,-42.91
970666496,Hz,-43.47
970999829,Hz,-45.71
971333162,Hz,-55.32
971666495,Hz,-65.05
971999828,Hz,-64.01
972333161,Hz,-65.27
972666494,Hz,-65.03
972999827,Hz,-65.12
973333160,Hz,-63.57
973666493,Hz,-63.67
973999826,Hz,-64.77
974333159,Hz,-56.9
974666492,Hz,-50.33
974999825,Hz,-46.74
975333158,Hz,-46.69
975666491,Hz,-47.14
975999824,Hz,-49.34
976333157,Hz,-59.61
976666490,Hz,-64.1
976999823,Hz,-64.26
977333156,Hz,-65.14
977666489,Hz,-65.4
977999822,Hz,-64.17
978333155,Hz,-65.4
978666488,Hz,-63.93
978999821,Hz,-65.11
979333154,Hz,-59.37
979666487,Hz,-51.08
979999820,Hz,-48.35
980333153,Hz,-47.8
980666486,Hz,-48.38
980999819,Hz,-51.02
981333152,Hz,-61.02
981666485,Hz,-64.67
981999818,Hz,-63.46
982333151,Hz,-64.35
982666484,Hz,-65.58
982999817,Hz,-64.7
983333150,Hz,-64.93
983666483,Hz,-64.23
983999816,Hz,-64.2
984333149,Hz,-57.16
984666482,Hz,-50.17
984999815,Hz,-46.57
985333148,Hz,-46.18
985666481,Hz,-47.24
985999814,Hz,-49.34
986333147,Hz,-58.83
986666480,Hz,-64.52
986999813,Hz,-64.49
987333146,Hz,-63.55
987666479,Hz,-63.61
987999812,Hz,-64.52
988333145,Hz,-64.16
988666478,Hz,-64.18
988999811,Hz,-64.78
989333144,Hz,-55.29
989666477,Hz,-47.61
989999810,Hz,-44.25
990333143,Hz,-43.99
990666476,Hz,-44.52
990999809,Hz,-47.03
991333142,Hz,-57.43
991666475,Hz,-63.28
991999808,Hz,-63.62
992333141,Hz,-64.53
992666474,Hz,-64.69
992999807,Hz,-64.5
993333140,Hz,-63.69
993666473,Hz,-64.29
993999806,Hz,-64.54
994333139,Hz,-55.49
994666472,Hz,-46.53
994999805,Hz,-43.55
995333138,Hz,-43.1
995666471,Hz,-43.76
995999804,Hz,-45.9
996333137,Hz,-56.65
996666470,Hz,-64.79
996999803,Hz,-61.46
997333136,Hz,-63.97
997666469,Hz,-64.37
997999802,Hz,-64.54
998333135,Hz,-65.26
998666468,Hz,-63.55
998999801,Hz,-63.51
999333134,Hz,-55.12
999666467,Hz,-46.57
999999800,Hz,-42.79
