Trace1,,
Freq,,Amp
866666600,Hz,-59.54
866999933,Hz,-59.53
867333266,Hz,-60.11
867666599,Hz,-59.92
867999932,Hz,-58.33
868333265,Hz,-60.6
868666598,Hz,-60.12
868999931,Hz,-60.52
869333264,Hz,-51.07
869666597,Hz,-43.61
869999930,Hz,-40.11
870333263,Hz,-39.87
870666596,Hz,-40.28
870999929,Hz,-42.48
871333262,Hz,-52.15
871666595,Hz,-58.17
871999928,Hz,-60.04
872333261,Hz,-59.9
872666594,Hz,-60.26
872999927,Hz,-62.09
873333260,Hz,-61.23
873666593,Hz,-60.62
873999926,Hz,-59.21
874333259,Hz,-54.54
874666592,Hz,-47.34
874999925,Hz,-44.11
875333258,Hz,-43.68
875666591,Hz,-43.87
875999924,Hz,-46.44
876333257,Hz,-56.6
876666590,Hz,-63.95
876999923,Hz,-61.72
877333256,Hz,-62.43
877666589,Hz,-61.44
877999922,Hz,-59.6
878333255,Hz,-59.75
878666588,Hz,-62.18
878999921,Hz,-62.45
879333254,Hz,-52.35
879666587,Hz,-45.18
879999920,Hz,-41.78
880333253,Hz,-41.51
880666586,Hz,-42.01
880999919,Hz,-44.38
881333252,Hz,-53.92
881666585,Hz,-63.66
881999918,Hz,-64.42
882333251,Hz,-64.18
882666584,Hz,-64.8
882999917,Hz,-64.41
883333250,Hz,-63.26
883666583,Hz,-63.32
883999916,Hz,-62.76
884333249,Hz,-51.88
884666582,Hz,-44.32
884999915,Hz,-40.95
885333248,Hz,-40.72
885666581,Hz,-41.31
885999914,Hz,-43.95
886333247,Hz,-53.58
886666580,Hz,-61.49
886999913,Hz,-65.09
887333246,Hz,-64.13
887666579,Hz,-64.99
887999912,Hz,-64.6
888333245,Hz,-64.45
888666578,Hz,-64.45
888999911,Hz,-62.31
889333244,Hz,-52.22
889666577,Hz,-44.64
889999910,Hz,-41.12
890333243,Hz,-40.9
890666576,Hz,-41.44
890999909,Hz,-43.87
891333242,Hz,-53.59
891666575,Hz,-63.54
891999908,Hz,-64.86
892333241,Hz,-65.07
892666574,Hz,-65.05
892999907,Hz,-64.57
893333240,Hz,-64
893666573,Hz,-64.15
893999906,Hz,-63.4
894333239,Hz,-51.94
894666572,Hz,-44.81
894999905,Hz,-41.45
895333238,Hz,-41.33
895666571,Hz,-41.77
895999904,Hz,-44.23
896333237,Hz,-53.47
896666570,Hz,-62.77
896999903,Hz,-64.62
897333236,Hz,-64.64
897666569,Hz,-64.22
897999902,Hz,-63.84
898333235,Hz,-64.66
898666568,Hz,-63.11
898999901,Hz,-64.53
899333234,Hz,-55.58
899666567,Hz,-48.32
899999900,Hz,-44.8
900333233,Hz,-44.62
900666566,Hz,-44.68
900999899,Hz,-47.51
901333232,Hz,-57.34
901666565,Hz,-65.1
901999898,Hz,-64.81
902333231,Hz,-64.98
902666564,Hz,-64.37
902999897,Hz,-64.44
903333230,Hz,-63.82
903666563,Hz,-64.78
903999896,Hz,-63.56
904333229,Hz,-61.27
904666562,Hz,-53.42
904999895,Hz,-50.69
905333228,Hz,-50.69
905666561,Hz,-51.24
905999894,Hz,-53.9
906333227,Hz,-62.19
906666560,Hz,-64.75
906999893,Hz,-63.43
907333226,Hz,-65.18
907666559,Hz,-64.56
907999892,Hz,-63.4
908333225,Hz,-65.44
908666558,Hz,-65.44
908999891,Hz,-64.79
909333224,Hz,-59.2
909666557,Hz,-51.22
909999890,Hz,-48.15
910333223,Hz,-47.76
910666556,Hz,-48.1
910999889,Hz,-50.45
911333222,Hz,-59.82
911666555,Hz,-65.26
911999888,Hz,-64.16
912333221,Hz,-64.9
912666554,Hz,-64.54
912999887,Hz,-64.51
913333220,Hz,-63.67
913666553,Hz,-64.67
913999886,Hz,-64.07
914333219,Hz,-58.37
914666552,Hz,-50.56
914999885,Hz,-48.15
915333218,Hz,-47.69
915666551,Hz,-48.37
915999884,Hz,-50.89
916333217,Hz,-58.82
916666550,Hz,-64.59
916999883,Hz,-64.79
917333216,Hz,-64.35
917666549,Hz,-64.48
917999882,Hz,-64.09
918333215,Hz,-65.05
918666548,Hz,-64.81
918999881,Hz,-64.43
919333214,Hz,-57.67
919666547,Hz,-50.65
919999880,Hz,-47
920333213,Hz,-46.74
920666546,Hz,-46.98
920999879,Hz,-49.91
921333212,Hz,-60.08
921666545,Hz,-64.55
921999878,Hz,-64.62
922333211,Hz,-64.03
922666544,Hz,-64.84
922999877,Hz,-64.66
923333210,Hz,-64.9
923666543,Hz,-64.48
923999876,Hz,-64.78
924333209,Hz,-60.05
924666542,Hz,-53.1
924999875,Hz,-49.78
925333208,Hz,-49.71
925666541,Hz,-50.13
925999874,Hz,-52.81
926333207,Hz,-61.38
926666540,Hz,-65.06
926999873,Hz,-64.57
927333206,Hz,-65.23
927666539,Hz,-63.67
927999872,Hz,-63.79
928333205,Hz,-65.44
928666538,Hz,-63.64
928999871,Hz,-65.12
929333204,Hz,-62.64
929666537,Hz,-54.28
929999870,Hz,-52.12
930333203,Hz,-51.46
930666536,Hz,-52
930999869,Hz,-53.25
931333202,Hz,-63.42
931666535,Hz,-64.75
931999868,Hz,-64.48
932333201,Hz,-64.32
932666534,Hz,-64.56
932999867,Hz,-65.03
933333200,Hz,-65.01
933666533,Hz,-63.01
933999866,Hz,-64.85
934333199,Hz,-58.6
934666532,Hz,-51.02
934999865,Hz,-47.75
935333198,Hz,-47.51
935666531,Hz,-47.86
935999864,Hz,-50.25
936333197,Hz,-60.55
936666530,Hz,-63.27
936999863,Hz,-63.44
937333196,Hz,-65.09
937666529,Hz,-64.39
937999862,Hz,-64.47
938333195,Hz,-65.57
938666528,Hz,-63.57
938999861,Hz,-64.39
939333194,Hz,-57.74
939666527,Hz,-49.54
939999860,Hz,-46.53
940333193,Hz,-45.89
940666526,Hz,-46.84
940999859,Hz,-49.26
941333192,Hz,-58.66
941666525,Hz,-63.84
941999858,Hz,-64.85
942333191,Hz,-64
942666524,Hz,-64.89
942999857,Hz,-65.17
943333190,Hz,-64.21
943666523,Hz,-64
943999856,Hz,-64.33
944333189,Hz,-58.31
944666522,Hz,-50.99
944999855,Hz,-47.47
945333188,Hz,-47.1
945666521,Hz,-47.75
945999854,Hz,-50.32
946333187,Hz,-59.88
946666520,Hz,-64.22
946999853,Hz,-63.85
947333186,Hz,-65.04
947666519,Hz,-63.7
947999852,Hz,-63.82
948333185,Hz,-65.33
948666518,Hz,-63.46
948999851,Hz,-63.75
949333184,Hz,-54.26
949666517,Hz,-47.06
949999850,Hz,-43.67
950333183,Hz,-43.5
950666516,Hz,-44.11
950999849,Hz,-46.69
951333182,Hz,-55.54
951666515,Hz,-64.13
951999848,Hz,-64.71
952333181,Hz,-64.27
952666514,Hz,-64.14
952999847,Hz,-64.49
953333180,Hz,-63.96
953666513,Hz,-63.88
953999846,Hz,-63.83
954333179,Hz,-51.99
954666512,Hz,-44.34
954999845,Hz,-40.97
955333178,Hz,-40.7
955666511,Hz,-41.32
955999844,Hz,-43.7
956333177,Hz,-53.81
956666510,Hz,-64.4
956999843,Hz,-64.01
957333176,Hz,-64.16
957666509,Hz,-64.07
957999842,Hz,-64.63
958333175,Hz,-64.77
958666508,Hz,-63.68
958999841,Hz,-60.59
959333174,Hz,-49.64
959666507,Hz,-42.55
959999840,Hz,-39.13
960333173,Hz,-38.86
960666506,Hz,-39.47
960999839,Hz,-41.75
961333172,Hz,-51.63
961666505,Hz,-63.52
961999838,Hz,-63.97
962333171,Hz,-63.47
962666504,Hz,-63.77
962999837,Hz,-64.73
963333170,Hz,-63.9
963666503,Hz,-64.15
963999836,Hz,-62.08
964333169,Hz,-49.94
964666502,Hz,-42.18
964999835,Hz,-38.83
965333168,Hz,-38.73
965666501,Hz,-39.16
965999834,Hz,-41.55
966333167,Hz,-51.63
966666500,Hz,-63.2
966999833,Hz,-64.56
967333166,Hz,-65.31
967666499,Hz,-62.95
967999832,Hz,-64.4
968333165,Hz,-64.17
968666498,Hz,-64.07
968999831,Hz,-61.59
969333164,Hz,-51.59
969666497,Hz,-43.93
969999830,Hz,-40.49
970333163,Hz,-40.15
970666496,Hz,-40.83
970999829,Hz,-43.1
971333162,Hz,-53.1
971666495,Hz,-60.71
971999828,Hz,-64.15
972333161,Hz,-64.55
972666494,Hz,-64.18
972999827,Hz,-64.48
973333160,Hz,-64.55
973666493,Hz,-64.72
973999826,Hz,-63.86
974333159,Hz,-52.8
974666492,Hz,-45.21
974999825,Hz,-41.7
975333158,Hz,-41.7
975666491,Hz,-41.91
975999824,Hz,-44.53
976333157,Hz,-53.85
976666490,Hz,-64.2
976999823,Hz,-63.89
977333156,Hz,-64.84
977666489,Hz,-64.74
977999822,Hz,-64.87
978333155,Hz,-64.67
978666488,Hz,-63.58
978999821,Hz,-64.42
979333154,Hz,-55.08
979666487,Hz,-46.95
979999820,Hz,-43.57
980333153,Hz,-43.42
980666486,Hz,-44.12
980999819,Hz,-46.06
981333152,Hz,-56.08
981666485,Hz,-62.93
981999818,Hz,-64.39
982333151,Hz,-64.41
982666484,Hz,-64.2
982999817,Hz,-64.37
983333150,Hz,-64
983666483,Hz,-63.83
983999816,Hz,-64.04
984333149,Hz,-56.25
984666482,Hz,-49.56
984999815,Hz,-45.78
985333148,Hz,-45.71
985666481,Hz,-46.04
985999814,Hz,-48.66
986333147,Hz,-57.83
986666480,Hz,-63.25
986999813,Hz,-64.33
987333146,Hz,-64.58
987666479,Hz,-64.84
987999812,Hz,-63.47
988333145,Hz,-64.88
988666478,Hz,-64.33
988999811,Hz,-64.28
989333144,Hz,-56.79
989666477,Hz,-49.76
989999810,Hz,-46.22
990333143,Hz,-46.07
990666476,Hz,-46.3
990999809,Hz,-48.8
991333142,Hz,-58.27
991666475,Hz,-64.65
991999808,Hz,-64.42
992333141,Hz,-64.29
992666474,Hz,-63.76
992999807,Hz,-64.03
993333140,Hz,-63.41
993666473,Hz,-64.34
993999806,Hz,-64.14
994333139,Hz,-56.59
994666472,Hz,-50.09
994999805,Hz,-46.6
995333138,Hz,-46.32
995666471,Hz,-46.81
995999804,Hz,-49.27
996333137,Hz,-57.71
996666470,Hz,-64.48
996999803,Hz,-64.32
997333136,Hz,-63.57
997666469,Hz,-63.61
997999802,Hz,-63.22
998333135,Hz,-64.01
998666468,Hz,-64.59
998999801,Hz,-64.14
999333134,Hz,-58.39
999666467,Hz,-51.23
999999800,Hz,-47.85
