Trace1,,
Freq,,Amp
845666621,Hz,-29.48
845999954,Hz,-31.96
846333287,Hz,-42.68
846666620,Hz,-55.67
846999953,Hz,-64.84
847333286,Hz,-63.5
847666619,Hz,-64.7
847999952,Hz,-64.88
848333285,Hz,-64.63
848666618,Hz,-64.64
848999951,Hz,-55.06
849333284,Hz,-43.08
849666617,Hz,-34.33
849999950,Hz,-30.51
850333283,Hz,-30.14
850666616,Hz,-30.54
850999949,Hz,-32.77
851333282,Hz,-42.68
851666615,Hz,-56.51
851999948,Hz,-64.67
852333281,Hz,-64.12
852666614,Hz,-64.9
852999947,Hz,-64.96
853333280,Hz,-65.29
853666613,Hz,-65.85
853999946,Hz,-56.95
854333279,Hz,-43.62
854666612,Hz,-35.37
854999945,Hz,-31.86
855333278,Hz,-31.54
855666611,Hz,-32.05
855999944,Hz,-34.5
856333277,Hz,-45.05
856666610,Hz,-57.9
856999943,Hz,-64.94
857333276,Hz,-64.5
857666609,Hz,-62.74
857999942,Hz,-64.01
858333275,Hz,-64.76
858666608,Hz,-64.29
858999941,Hz,-58.12
859333274,Hz,-44.56
859666607,Hz,-36.82
859999940,Hz,-33.32
860333273,Hz,-33.03
860666606,Hz,-33.54
860999939,Hz,-35.92
861333272,Hz,-47.18
861666605,Hz,-60.05
861999938,Hz,-63.54
862333271,Hz,-62.63
862666604,Hz,-60.88
862999937,Hz,-59.32
863333270,Hz,-58.35
863666603,Hz,-59.88
863999936,Hz,-58.03
864333269,Hz,-46.99
864666602,Hz,-39.3
864999935,Hz,-35.8
865333268,Hz,-35.6
865666601,Hz,-35.97
865999934,Hz,-38.51
866333267,Hz,-49.26
866666600,Hz,-58.15
866999933,Hz,-57.03
867333266,Hz,-57.17
867666599,Hz,-56.88
867999932,Hz,-56.96
868333265,Hz,-57.09
868666598,Hz,-58.24
868999931,Hz,-60.56
869333264,Hz,-50.51
869666597,Hz,-43.53
869999930,Hz,-39.94
870333263,Hz,-39.75
870666596,Hz,-40.03
870999929,Hz,-42.62
871333262,Hz,-52.87
871666595,Hz,-57.7
871999928,Hz,-58.16
872333261,Hz,-59.45
872666594,Hz,-58.01
872999927,Hz,-57.06
873333260,Hz,-57.27
873666593,Hz,-57.54
873999926,Hz,-58.23
874333259,Hz,-52.58
874666592,Hz,-45.12
874999925,Hz,-41.35
875333258,Hz,-40.94
875666591,Hz,-41.23
875999924,Hz,-43.93
876333257,Hz,-54.04
876666590,Hz,-62.93
876999923,Hz,-59.58
877333256,Hz,-59.54
877666589,Hz,-59.54
877999922,Hz,-58.97
878333255,Hz,-56.48
878666588,Hz,-60.34
878999921,Hz,-62.13
879333254,Hz,-50.33
879666587,Hz,-42.88
879999920,Hz,-39.44
880333253,Hz,-39.24
880666586,Hz,-39.68
880999919,Hz,-41.97
881333252,Hz,-52.57
881666585,Hz,-63.91
881999918,Hz,-65.15
882333251,Hz,-65.18
882666584,Hz,-63.98
882999917,Hz,-63.95
883333250,Hz,-64.72
883666583,Hz,-64.02
883999916,Hz,-61.7
884333249,Hz,-50.62
884666582,Hz,-42.84
884999915,Hz,-39.4
885333248,Hz,-39.28
885666581,Hz,-39.64
885999914,Hz,-41.97
886333247,Hz,-52.15
886666580,Hz,-63.73
886999913,Hz,-64.25
887333246,Hz,-65.27
887666579,Hz,-64.38
887999912,Hz,-64.41
888333245,Hz,-64.33
888666578,Hz,-65.59
888999911,Hz,-61.25
889333244,Hz,-50.1
889666577,Hz,-42.47
889999910,Hz,-39.01
890333243,Hz,-38.68
890666576,Hz,-39.26
890999909,Hz,-41.79
891333242,Hz,-51.1
891666575,Hz,-62.99
891999908,Hz,-65.06
892333241,Hz,-64.52
892666574,Hz,-63.49
892999907,Hz,-64.44
893333240,Hz,-64.85
893666573,Hz,-64.19
893999906,Hz,-63.36
894333239,Hz,-50.59
894666572,Hz,-43.18
894999905,Hz,-39.27
895333238,Hz,-39.23
895666571,Hz,-39.75
895999904,Hz,-42.18
896333237,Hz,-52.68
896666570,Hz,-64.68
896999903,Hz,-63.95
897333236,Hz,-63.88
897666569,Hz,-64.77
897999902,Hz,-65.76
898333235,Hz,-62.98
898666568,Hz,-65.43
898999901,Hz,-62.22
899333234,Hz,-51.68
899666567,Hz,-43.68
899999900,Hz,-40.67
900333233,Hz,-40.42
900666566,Hz,-40.92
900999899,Hz,-43.33
901333232,Hz,-53.5
901666565,Hz,-64.43
901999898,Hz,-64.7
902333231,Hz,-65.11
902666564,Hz,-64.63
902999897,Hz,-63.75
903333230,Hz,-63.9
903666563,Hz,-64.64
903999896,Hz,-62.27
904333229,Hz,-52.36
904666562,Hz,-44.42
904999895,Hz,-41.08
905333228,Hz,-40.96
905666561,Hz,-41.35
905999894,Hz,-44.05
906333227,Hz,-54.46
906666560,Hz,-64.62
906999893,Hz,-64.82
907333226,Hz,-65.14
907666559,Hz,-65.12
907999892,Hz,-64.3
908333225,Hz,-64.37
908666558,Hz,-63.84
908999891,Hz,-62.19
909333224,Hz,-51.38
909666557,Hz,-44.64
909999890,Hz,-40.61
910333223,Hz,-40.66
910666556,Hz,-41.13
910999889,Hz,-43.58
911333222,Hz,-54.3
911666555,Hz,-63.98
911999888,Hz,-65.3
912333221,Hz,-64.73
912666554,Hz,-64.45
912999887,Hz,-64.47
913333220,Hz,-64.75
913666553,Hz,-64.48
913999886,Hz,-63.75
914333219,Hz,-51.92
914666552,Hz,-44.18
914999885,Hz,-40.73
915333218,Hz,-40.38
915666551,Hz,-40.8
915999884,Hz,-43.12
916333217,Hz,-53.26
916666550,Hz,-64.7
916999883,Hz,-64.65
917333216,Hz,-63.75
917666549,Hz,-65.29
917999882,Hz,-64.86
918333215,Hz,-65.02
918666548,Hz,-64.69
918999881,Hz,-63.91
919333214,Hz,-52.05
919666547,Hz,-44.65
919999880,Hz,-41.09
920333213,Hz,-40.99
920666546,Hz,-41.53
920999879,Hz,-43.73
921333212,Hz,-53.32
921666545,Hz,-63.56
921999878,Hz,-64.75
922333211,Hz,-64.39
922666544,Hz,-63.77
922999877,Hz,-63.44
923333210,Hz,-64.7
923666543,Hz,-65
923999876,Hz,-64.5
924333209,Hz,-55.26
924666542,Hz,-48.15
924999875,Hz,-44.55
925333208,Hz,-44.38
925666541,Hz,-44.75
925999874,Hz,-47.3
926333207,Hz,-57.79
926666540,Hz,-65.32
926999873,Hz,-64.98
927333206,Hz,-64.62
927666539,Hz,-64.75
927999872,Hz,-64.8
928333205,Hz,-64.56
928666538,Hz,-63.91
928999871,Hz,-64.72
929333204,Hz,-61.61
929666537,Hz,-54.62
929999870,Hz,-51.49
930333203,Hz,-51.37
930666536,Hz,-51.77
930999869,Hz,-54.57
931333202,Hz,-63.93
931666535,Hz,-64.71
931999868,Hz,-64.25
932333201,Hz,-64.18
932666534,Hz,-64.43
932999867,Hz,-64.38
933333200,Hz,-65.19
933666533,Hz,-63.44
933999866,Hz,-64.17
934333199,Hz,-59.55
934666532,Hz,-52.11
934999865,Hz,-48.98
935333198,Hz,-48.25
935666531,Hz,-49.14
935999864,Hz,-51.91
936333197,Hz,-61.61
936666530,Hz,-65.02
936999863,Hz,-63.13
937333196,Hz,-64.98
937666529,Hz,-65.42
937999862,Hz,-64.81
938333195,Hz,-64.28
938666528,Hz,-64.52
938999861,Hz,-64.11
939333194,Hz,-58.22
939666527,Hz,-50.82
939999860,Hz,-47.48
940333193,Hz,-46.98
940666526,Hz,-47.72
940999859,Hz,-50.16
941333192,Hz,-60.76
941666525,Hz,-64.79
941999858,Hz,-64.18
942333191,Hz,-64.85
942666524,Hz,-63.95
942999857,Hz,-64.23
943333190,Hz,-63.95
943666523,Hz,-63.96
943999856,Hz,-64.16
944333189,Hz,-55.3
944666522,Hz,-49.4
944999855,Hz,-45.55
945333188,Hz,-45.03
945666521,Hz,-45.67
945999854,Hz,-47.86
946333187,Hz,-57.61
946666520,Hz,-64.52
946999853,Hz,-64.6
947333186,Hz,-64.44
947666519,Hz,-64.54
947999852,Hz,-64.73
948333185,Hz,-65.09
948666518,Hz,-62.96
948999851,Hz,-62.01
949333184,Hz,-52.39
949666517,Hz,-45.06
949999850,Hz,-41.61
950333183,Hz,-41.38
950666516,Hz,-41.98
950999849,Hz,-44.51
951333182,Hz,-54.32
951666515,Hz,-65.02
951999848,Hz,-64.75
952333181,Hz,-65.01
952666514,Hz,-64.91
952999847,Hz,-63.75
953333180,Hz,-64.1
953666513,Hz,-65.1
953999846,Hz,-61.82
954333179,Hz,-50.9
954666512,Hz,-42.63
954999845,Hz,-39.08
955333178,Hz,-38.88
955666511,Hz,-39.33
955999844,Hz,-41.73
956333177,Hz,-52.11
956666510,Hz,-63.61
956999843,Hz,-65.09
957333176,Hz,-64.89
957666509,Hz,-65.03
957999842,Hz,-64.54
958333175,Hz,-65.72
958666508,Hz,-64.56
958999841,Hz,-60.06
959333174,Hz,-48.31
959666507,Hz,-40.83
959999840,Hz,-37.36
960333173,Hz,-37.12
960666506,Hz,-37.76
960999839,Hz,-40.1
961333172,Hz,-50.75
961666505,Hz,-60.83
961999838,Hz,-64
962333171,Hz,-65.48
962666504,Hz,-64.16
962999837,Hz,-65.28
963333170,Hz,-64.51
963666503,Hz,-64.31
963999836,Hz,-59.61
964333169,Hz,-48.33
964666502,Hz,-40.59
964999835,Hz,-37.07
965333168,Hz,-36.83
965666501,Hz,-37.26
965999834,Hz,-39.7
966333167,Hz,-49.74
966666500,Hz,-63.24
966999833,Hz,-64.92
967333166,Hz,-64.06
967666499,Hz,-64.26
967999832,Hz,-64.53
968333165,Hz,-64.63
968666498,Hz,-64.82
968999831,Hz,-60.44
969333164,Hz,-49.24
969666497,Hz,-41.52
969999830,Hz,-38.12
970333163,Hz,-37.95
970666496,Hz,-38.35
970999829,Hz,-40.87
971333162,Hz,-51.17
971666495,Hz,-62.04
971999828,Hz,-64.81
972333161,Hz,-64.62
972666494,Hz,-64.3
972999827,Hz,-64.46
973333160,Hz,-64.86
973666493,Hz,-63.86
973999826,Hz,-62.32
974333159,Hz,-51.54
974666492,Hz,-43.87
974999825,Hz,-40.08
975333158,Hz,-39.95
975666491,Hz,-40.35
975999824,Hz,-42.95
976333157,Hz,-53.24
976666490,Hz,-63.72
976999823,Hz,-64.23
977333156,Hz,-64.05
977666489,Hz,-63.56
977999822,Hz,-64.3
978333155,Hz,-64.85
978666488,Hz,-65.37
978999821,Hz,-64.59
979333154,Hz,-54.14
979666487,Hz,-45.86
979999820,Hz,-42.84
980333153,Hz,-42.21
980666486,Hz,-42.7
980999819,Hz,-45.34
981333152,Hz,-54.8
981666485,Hz,-64.68
981999818,Hz,-65.08
982333151,Hz,-65.47
982666484,Hz,-64.57
982999817,Hz,-64.22
983333150,Hz,-64.42
983666483,Hz,-64.6
983999816,Hz,-64.08
984333149,Hz,-53.21
984666482,Hz,-45.49
984999815,Hz,-42.37
985333148,Hz,-41.83
985666481,Hz,-42.54
985999814,Hz,-44.87
986333147,Hz,-55.87
986666480,Hz,-64.18
986999813,Hz,-64.57
987333146,Hz,-65.13
987666479,Hz,-64.7
987999812,Hz,-64.22
988333145,Hz,-65.03
988666478,Hz,-64.86
988999811,Hz,-64.26
989333144,Hz,-54.45
989666477,Hz,-47.44
989999810,Hz,-43.88
990333143,Hz,-43.66
990666476,Hz,-44.2
990999809,Hz,-46.82
991333142,Hz,-57.38
991666475,Hz,-63.95
991999808,Hz,-64.08
992333141,Hz,-63.9
992666474,Hz,-64.07
992999807,Hz,-64.32
993333140,Hz,-63.91
993666473,Hz,-64.62
993999806,Hz,-64.35
994333139,Hz,-56.16
994666472,Hz,-48.26
994999805,Hz,-45.02
995333138,Hz,-44.57
995666471,Hz,-45.09
995999804,Hz,-47.49
996333137,Hz,-56.56
996666470,Hz,-64.1
996999803,Hz,-64.73
997333136,Hz,-64.18
997666469,Hz,-64.73
997999802,Hz,-63.69
998333135,Hz,-64.92
998666468,Hz,-63.57
998999801,Hz,-63.2
999333134,Hz,-56.15
999666467,Hz,-48.71
999999800,Hz,-45.07
,,-53.58066556
