Trace1,,
Freq,,Amp
841666625,Hz,-65.94
841999958,Hz,-65.29
842333291,Hz,-65.24
842666624,Hz,-65.43
842999957,Hz,-65.99
843333290,Hz,-65.62
843666623,Hz,-66.38
843999956,Hz,-65.3
844333289,Hz,-55.39
844666622,Hz,-48.05
844999955,Hz,-44.92
845333288,Hz,-44.61
845666621,Hz,-44.8
845999954,Hz,-47.64
846333287,Hz,-57.4
846666620,Hz,-66.02
846999953,Hz,-65.46
847333286,Hz,-66.36
847666619,Hz,-66.24
847999952,Hz,-65.44
848333285,Hz,-65.85
848666618,Hz,-65.52
848999951,Hz,-63.62
849333284,Hz,-55.88
849666617,Hz,-48.15
849999950,Hz,-44.23
850333283,Hz,-43.92
850666616,Hz,-44.05
850999949,Hz,-46.74
851333282,Hz,-55.49
851666615,Hz,-64.69
851999948,Hz,-65.27
852333281,Hz,-64.57
852666614,Hz,-64.93
852999947,Hz,-66.46
853333280,Hz,-66.28
853666613,Hz,-65.39
853999946,Hz,-65.39
854333279,Hz,-56.2
854666612,Hz,-48.74
854999945,Hz,-45.06
855333278,Hz,-44.99
855666611,Hz,-45.31
855999944,Hz,-48.12
856333277,Hz,-57.03
856666610,Hz,-65.73
856999943,Hz,-65.57
857333276,Hz,-65.94
857666609,Hz,-66.05
857999942,Hz,-65.15
858333275,Hz,-66.49
858666608,Hz,-66.28
858999941,Hz,-65.02
859333274,Hz,-58.65
859666607,Hz,-51.37
859999940,Hz,-47.55
860333273,Hz,-47.32
860666606,Hz,-47.9
860999939,Hz,-50.43
861333272,Hz,-60.43
861666605,Hz,-65.08
861999938,Hz,-64.94
862333271,Hz,-62.12
862666604,Hz,-62.76
862999937,Hz,-61.58
863333270,Hz,-61.56
863666603,Hz,-62.7
863999936,Hz,-63.5
864333269,Hz,-61.47
864666602,Hz,-53.77
864999935,Hz,-50.54
865333268,Hz,-48.66
865666601,Hz,-49.84
865999934,Hz,-53.1
866333267,Hz,-58.43
866666600,Hz,-58.55
866999933,Hz,-58.04
867333266,Hz,-58.6
867666599,Hz,-59.88
867999932,Hz,-59.59
868333265,Hz,-60.36
868666598,Hz,-60.36
868999931,Hz,-60.26
869333264,Hz,-60.83
869666597,Hz,-55.2
869999930,Hz,-51.11
870333263,Hz,-50.76
870666596,Hz,-51.1
870999929,Hz,-53.56
871333262,Hz,-60.26
871666595,Hz,-61.45
871999928,Hz,-59.9
872333261,Hz,-63.13
872666594,Hz,-61.97
872999927,Hz,-63.08
873333260,Hz,-63.94
873666593,Hz,-62.68
873999926,Hz,-62.17
874333259,Hz,-59.59
874666592,Hz,-53.72
874999925,Hz,-50.69
875333258,Hz,-50.28
875666591,Hz,-51.1
875999924,Hz,-53.64
876333257,Hz,-60.76
876666590,Hz,-63.21
876999923,Hz,-63.43
877333256,Hz,-63.55
877666589,Hz,-61.55
877999922,Hz,-59.09
878333255,Hz,-60.05
878666588,Hz,-58.48
878999921,Hz,-62.04
879333254,Hz,-60.88
879666587,Hz,-54.81
879999920,Hz,-51.86
880333253,Hz,-51.19
880666586,Hz,-51.99
880999919,Hz,-54.69
881333252,Hz,-62.57
881666585,Hz,-64.56
881999918,Hz,-65.48
882333251,Hz,-65.79
882666584,Hz,-66.08
882999917,Hz,-65.47
883333250,Hz,-65.72
883666583,Hz,-65.74
883999916,Hz,-65.41
884333249,Hz,-61.4
884666582,Hz,-55.31
884999915,Hz,-52.48
885333248,Hz,-52.23
885666581,Hz,-53.04
885999914,Hz,-55.56
886333247,Hz,-63.01
886666580,Hz,-65.35
886999913,Hz,-65.69
887333246,Hz,-65.41
887666579,Hz,-65.41
887999912,Hz,-65.26
888333245,Hz,-66.71
888666578,Hz,-65.9
888999911,Hz,-66.42
889333244,Hz,-63.43
889666577,Hz,-57.3
889999910,Hz,-55.55
890333243,Hz,-54.44
890666576,Hz,-54.31
890999909,Hz,-57.55
891333242,Hz,-64.93
891666575,Hz,-65.98
891999908,Hz,-65.61
892333241,Hz,-65.79
892666574,Hz,-65.73
892999907,Hz,-65.37
893333240,Hz,-65.32
893666573,Hz,-65.86
893999906,Hz,-64.78
894333239,Hz,-64.38
894666572,Hz,-59.64
894999905,Hz,-56.66
895333238,Hz,-56.75
895666571,Hz,-56.68
895999904,Hz,-58.19
896333237,Hz,-65.34
896666570,Hz,-65.58
896999903,Hz,-65.38
897333236,Hz,-65.61
897666569,Hz,-64.16
897999902,Hz,-64.84
898333235,Hz,-65.73
898666568,Hz,-65.63
898999901,Hz,-65.48
899333234,Hz,-64.7
899666567,Hz,-57.42
899999900,Hz,-55.12
900333233,Hz,-54.57
900666566,Hz,-54.78
900999899,Hz,-57.42
901333232,Hz,-64.74
901666565,Hz,-65.48
901999898,Hz,-65.22
902333231,Hz,-66.03
902666564,Hz,-64.87
902999897,Hz,-65.5
903333230,Hz,-66.27
903666563,Hz,-65.36
903999896,Hz,-65.61
904333229,Hz,-63.18
904666562,Hz,-56.4
904999895,Hz,-52.69
905333228,Hz,-52.37
905666561,Hz,-53.06
905999894,Hz,-54.81
906333227,Hz,-63.59
906666560,Hz,-65.53
906999893,Hz,-65.55
907333226,Hz,-66.38
907666559,Hz,-65.83
907999892,Hz,-65.36
908333225,Hz,-66.16
908666558,Hz,-62.83
908999891,Hz,-65.87
909333224,Hz,-59.04
909666557,Hz,-53.71
909999890,Hz,-50.27
910333223,Hz,-49.43
910666556,Hz,-50.27
910999889,Hz,-53.08
911333222,Hz,-62.74
911666555,Hz,-65.05
911999888,Hz,-64.4
912333221,Hz,-65.38
912666554,Hz,-66.52
912999887,Hz,-63.75
913333220,Hz,-65.99
913666553,Hz,-66.46
913999886,Hz,-65.47
914333219,Hz,-59.3
914666552,Hz,-52.04
914999885,Hz,-48.61
915333218,Hz,-48.36
915666551,Hz,-48.87
915999884,Hz,-51.36
916333217,Hz,-60.02
916666550,Hz,-66.72
916999883,Hz,-65.75
917333216,Hz,-66.44
917666549,Hz,-65.17
917999882,Hz,-65.56
918333215,Hz,-65.25
918666548,Hz,-66.67
918999881,Hz,-66.67
919333214,Hz,-57.65
919666547,Hz,-50.56
919999880,Hz,-47.53
920333213,Hz,-47.07
920666546,Hz,-47.34
920999879,Hz,-50.5
921333212,Hz,-58.76
921666545,Hz,-66.57
921999878,Hz,-63.34
922333211,Hz,-65.41
922666544,Hz,-65.9
922999877,Hz,-65.66
923333210,Hz,-64.7
923666543,Hz,-64.67
923999876,Hz,-64.77
924333209,Hz,-56.81
924666542,Hz,-49.47
924999875,Hz,-46.49
925333208,Hz,-46.01
925666541,Hz,-46.71
925999874,Hz,-49.36
926333207,Hz,-57.97
926666540,Hz,-65.34
926999873,Hz,-64.67
927333206,Hz,-65.29
927666539,Hz,-66.35
927999872,Hz,-65.42
928333205,Hz,-66.37
928666538,Hz,-65.21
928999871,Hz,-65.81
929333204,Hz,-56.32
929666537,Hz,-48.89
929999870,Hz,-45.54
930333203,Hz,-45.38
930666536,Hz,-46
930999869,Hz,-48.5
931333202,Hz,-58.49
931666535,Hz,-66.26
931999868,Hz,-64.72
932333201,Hz,-66.41
932666534,Hz,-65.68
932999867,Hz,-64.28
933333200,Hz,-66.83
933666533,Hz,-65.84
933999866,Hz,-65.69
934333199,Hz,-55.54
934666532,Hz,-49.05
934999865,Hz,-45.76
935333198,Hz,-45.41
935666531,Hz,-45.56
935999864,Hz,-48.54
936333197,Hz,-58.47
936666530,Hz,-66.28
936999863,Hz,-66.01
937333196,Hz,-65.67
937666529,Hz,-65.82
937999862,Hz,-64.86
938333195,Hz,-66.43
938666528,Hz,-66.16
938999861,Hz,-64.47
939333194,Hz,-58.01
939666527,Hz,-49.91
939999860,Hz,-46.46
940333193,Hz,-46.4
940666526,Hz,-46.69
940999859,Hz,-49.09
941333192,Hz,-58.8
941666525,Hz,-65.31
941999858,Hz,-66.19
942333191,Hz,-66.35
942666524,Hz,-66.88
942999857,Hz,-66.16
943333190,Hz,-65.68
943666523,Hz,-65.27
943999856,Hz,-66.19
944333189,Hz,-57.89
944666522,Hz,-50.51
944999855,Hz,-47.37
945333188,Hz,-46.99
945666521,Hz,-47.51
945999854,Hz,-50.35
946333187,Hz,-60.04
946666520,Hz,-65.62
946999853,Hz,-64.81
947333186,Hz,-66.28
947666519,Hz,-65.6
947999852,Hz,-66
948333185,Hz,-65.38
948666518,Hz,-65.56
948999851,Hz,-65.31
949333184,Hz,-56.85
949666517,Hz,-50.17
949999850,Hz,-46.48
950333183,Hz,-46.25
950666516,Hz,-46.93
950999849,Hz,-49.41
951333182,Hz,-58.78
951666515,Hz,-65.34
951999848,Hz,-66.12
952333181,Hz,-65.46
952666514,Hz,-65.16
952999847,Hz,-66.25
953333180,Hz,-64.99
953666513,Hz,-65.84
953999846,Hz,-65.6
954333179,Hz,-57.45
954666512,Hz,-49.65
954999845,Hz,-46.24
955333178,Hz,-46.01
955666511,Hz,-46.34
955999844,Hz,-48.82
956333177,Hz,-57.98
956666510,Hz,-65.09
956999843,Hz,-64.77
957333176,Hz,-66.3
957666509,Hz,-64.58
957999842,Hz,-64.89
958333175,Hz,-66.93
958666508,Hz,-65.16
958999841,Hz,-65.31
959333174,Hz,-57.72
959666507,Hz,-51.9
959999840,Hz,-48.21
960333173,Hz,-47.93
960666506,Hz,-47.84
960999839,Hz,-50.95
961333172,Hz,-61.5
961666505,Hz,-65.34
961999838,Hz,-64.95
962333171,Hz,-65.27
962666504,Hz,-65.24
962999837,Hz,-66.15
963333170,Hz,-65.28
963666503,Hz,-65.59
963999836,Hz,-65.38
964333169,Hz,-63.49
964666502,Hz,-55.59
964999835,Hz,-52.12
965333168,Hz,-51.64
965666501,Hz,-52.3
965999834,Hz,-54.96
966333167,Hz,-63.21
966666500,Hz,-64.87
966999833,Hz,-65.84
967333166,Hz,-65.35
967666499,Hz,-65.73
967999832,Hz,-65.27
968333165,Hz,-63.71
968666498,Hz,-65.82
968999831,Hz,-65.33
969333164,Hz,-63.95
969666497,Hz,-59.24
969999830,Hz,-56.23
970333163,Hz,-55.64
970666496,Hz,-56.01
970999829,Hz,-57.49
971333162,Hz,-65.16
971666495,Hz,-65.87
971999828,Hz,-65.92
972333161,Hz,-66.4
972666494,Hz,-65.68
972999827,Hz,-64.87
973333160,Hz,-65.82
973666493,Hz,-65.55
973999826,Hz,-65.01
974333159,Hz,-60.93
974666492,Hz,-51.95
974999825,Hz,-47.93
975333158,Hz,-47.66
975666491,Hz,-48.75
975999824,Hz,-50.88
976333157,Hz,-60.99
976666490,Hz,-65.54
976999823,Hz,-66.03
977333156,Hz,-64.38
977666489,Hz,-64.8
977999822,Hz,-64.81
978333155,Hz,-65.07
978666488,Hz,-66.25
978999821,Hz,-65.39
979333154,Hz,-57.81
979666487,Hz,-50.13
979999820,Hz,-46.94
980333153,Hz,-45.92
980666486,Hz,-46.77
980999819,Hz,-49.12
981333152,Hz,-58.88
981666485,Hz,-65.21
981999818,Hz,-65.19
982333151,Hz,-64.89
982666484,Hz,-64.98
982999817,Hz,-65.48
983333150,Hz,-64.9
983666483,Hz,-65.96
983999816,Hz,-66.18
984333149,Hz,-57.76
984666482,Hz,-50.11
984999815,Hz,-46.54
985333148,Hz,-46.27
985666481,Hz,-46.58
985999814,Hz,-49.25
986333147,Hz,-58.61
986666480,Hz,-65.03
986999813,Hz,-65.31
987333146,Hz,-64.11
987666479,Hz,-65.92
987999812,Hz,-65.89
988333145,Hz,-65.51
988666478,Hz,-65.81
988999811,Hz,-65.59
989333144,Hz,-56.52
989666477,Hz,-49.95
989999810,Hz,-46.54
990333143,Hz,-46.37
990666476,Hz,-46.9
990999809,Hz,-49.73
991333142,Hz,-58.23
991666475,Hz,-65.62
991999808,Hz,-65.1
992333141,Hz,-65.59
992666474,Hz,-65.94
992999807,Hz,-65.84
993333140,Hz,-66.4
993666473,Hz,-65.71
993999806,Hz,-65.15
994333139,Hz,-58.83
994666472,Hz,-51.82
994999805,Hz,-47.84
995333138,Hz,-47.72
995666471,Hz,-48.08
995999804,Hz,-51
996333137,Hz,-59.31
996666470,Hz,-66.74
996999803,Hz,-65.1
997333136,Hz,-64.74
997666469,Hz,-64.95
997999802,Hz,-65.05
998333135,Hz,-65.31
998666468,Hz,-65.7
998999801,Hz,-65.42
999333134,Hz,-60.8
999666467,Hz,-53.46
999999800,Hz,-50.02
