Trace1,,
Freq,,Amp
873666593,Hz,-61.95
873999926,Hz,-64.15
874333259,Hz,-59.45
874666592,Hz,-54.29
874999925,Hz,-50.22
875333258,Hz,-50.01
875666591,Hz,-51.11
875999924,Hz,-53.05
876333257,Hz,-59.19
876666590,Hz,-62.83
876999923,Hz,-60.91
877333256,Hz,-62.23
877666589,Hz,-60.22
877999922,Hz,-59.26
878333255,Hz,-59.95
878666588,Hz,-60.24
878999921,Hz,-60.93
879333254,Hz,-60.12
879666587,Hz,-54.93
879999920,Hz,-52.03
880333253,Hz,-51.51
880666586,Hz,-52.03
880999919,Hz,-54.14
881333252,Hz,-63.14
881666585,Hz,-65.21
881999918,Hz,-65.1
882333251,Hz,-66.1
882666584,Hz,-66.6
882999917,Hz,-65.53
883333250,Hz,-65.45
883666583,Hz,-66.32
883999916,Hz,-65.65
884333249,Hz,-62.02
884666582,Hz,-56.13
884999915,Hz,-52.62
885333248,Hz,-52.57
885666581,Hz,-53.27
885999914,Hz,-55.35
886333247,Hz,-64.31
886666580,Hz,-66.61
886999913,Hz,-65.7
887333246,Hz,-65.9
887666579,Hz,-66.16
887999912,Hz,-65.86
888333245,Hz,-64.94
888666578,Hz,-65.86
888999911,Hz,-65.84
889333244,Hz,-62.41
889666577,Hz,-56.81
889999910,Hz,-54.2
890333243,Hz,-53.16
890666576,Hz,-54.12
890999909,Hz,-56.63
891333242,Hz,-64.63
891666575,Hz,-65.75
891999908,Hz,-66.26
892333241,Hz,-64.95
892666574,Hz,-65.1
892999907,Hz,-66.67
893333240,Hz,-65.4
893666573,Hz,-65.59
893999906,Hz,-65.28
894333239,Hz,-63.07
894666572,Hz,-57.76
894999905,Hz,-53.51
895333238,Hz,-53.45
895666571,Hz,-54.81
895999904,Hz,-56.11
896333237,Hz,-64.16
896666570,Hz,-65.96
896999903,Hz,-64.84
897333236,Hz,-66.53
897666569,Hz,-65.98
897999902,Hz,-65.57
898333235,Hz,-65.27
898666568,Hz,-66.28
898999901,Hz,-66.09
899333234,Hz,-61.8
899666567,Hz,-56.45
899999900,Hz,-52.59
900333233,Hz,-52.55
900666566,Hz,-53.31
900999899,Hz,-56.16
901333232,Hz,-63.57
901666565,Hz,-65.49
901999898,Hz,-65.42
902333231,Hz,-66.25
902666564,Hz,-64.6
902999897,Hz,-65.13
903333230,Hz,-65.66
903666563,Hz,-65.67
903999896,Hz,-65.64
904333229,Hz,-62.07
904666562,Hz,-54.58
904999895,Hz,-52.19
905333228,Hz,-51.86
905666561,Hz,-52.31
905999894,Hz,-54.87
906333227,Hz,-62.76
906666560,Hz,-65.82
906999893,Hz,-66.37
907333226,Hz,-66.64
907666559,Hz,-65.42
907999892,Hz,-64.76
908333225,Hz,-66.6
908666558,Hz,-67.1
908999891,Hz,-65.89
909333224,Hz,-60.95
909666557,Hz,-53.68
909999890,Hz,-50.73
910333223,Hz,-50.02
910666556,Hz,-50.92
910999889,Hz,-53.66
911333222,Hz,-62.48
911666555,Hz,-65.97
911999888,Hz,-66.57
912333221,Hz,-65.98
912666554,Hz,-65.45
912999887,Hz,-65.93
913333220,Hz,-65.74
913666553,Hz,-66.15
913999886,Hz,-66.01
914333219,Hz,-60.4
914666552,Hz,-54.56
914999885,Hz,-51.04
915333218,Hz,-50.27
915666551,Hz,-51.28
915999884,Hz,-54.1
916333217,Hz,-62.85
916666550,Hz,-65.68
916999883,Hz,-65.78
917333216,Hz,-66.04
917666549,Hz,-66.46
917999882,Hz,-64.61
918333215,Hz,-64.14
918666548,Hz,-65.54
918999881,Hz,-65.18
919333214,Hz,-60.11
919666547,Hz,-54.21
919999880,Hz,-50.87
920333213,Hz,-50.4
920666546,Hz,-50.63
920999879,Hz,-53.77
921333212,Hz,-61.3
921666545,Hz,-66.36
921999878,Hz,-65.79
922333211,Hz,-65.42
922666544,Hz,-66.49
922999877,Hz,-66.12
923333210,Hz,-65.66
923666543,Hz,-66.13
923999876,Hz,-65.79
924333209,Hz,-60.79
924666542,Hz,-53.64
924999875,Hz,-50.04
925333208,Hz,-49.87
925666541,Hz,-50.26
925999874,Hz,-52.85
926333207,Hz,-61.43
926666540,Hz,-65.19
926999873,Hz,-66.11
927333206,Hz,-65.53
927666539,Hz,-66.49
927999872,Hz,-65.13
928333205,Hz,-66.21
928666538,Hz,-64.91
928999871,Hz,-65.29
929333204,Hz,-58.47
929666537,Hz,-52.8
929999870,Hz,-49.8
930333203,Hz,-49.47
930666536,Hz,-49.51
930999869,Hz,-52.44
931333202,Hz,-61.23
931666535,Hz,-66.07
931999868,Hz,-66.04
932333201,Hz,-65.84
932666534,Hz,-66.6
932999867,Hz,-64.92
933333200,Hz,-65.99
933666533,Hz,-65.15
933999866,Hz,-65.08
934333199,Hz,-59.25
934666532,Hz,-52.48
934999865,Hz,-49.35
935333198,Hz,-48.95
935666531,Hz,-49.25
935999864,Hz,-51.84
936333197,Hz,-60.04
936666530,Hz,-66.11
936999863,Hz,-65.66
937333196,Hz,-66.42
937666529,Hz,-65.78
937999862,Hz,-65.1
938333195,Hz,-66.33
938666528,Hz,-66.13
938999861,Hz,-64.87
939333194,Hz,-59.87
939666527,Hz,-54.15
939999860,Hz,-50.11
940333193,Hz,-49.85
940666526,Hz,-50.37
940999859,Hz,-53.49
941333192,Hz,-61.54
941666525,Hz,-64.45
941999858,Hz,-65.75
942333191,Hz,-65.85
942666524,Hz,-66.15
942999857,Hz,-65.92
943333190,Hz,-65.96
943666523,Hz,-66.95
943999856,Hz,-66.15
944333189,Hz,-60.4
944666522,Hz,-53.48
944999855,Hz,-50.46
945333188,Hz,-50.38
945666521,Hz,-50.94
945999854,Hz,-53.23
946333187,Hz,-61.23
946666520,Hz,-66.01
946999853,Hz,-65.12
947333186,Hz,-66.83
947666519,Hz,-67.02
947999852,Hz,-65.72
948333185,Hz,-65.88
948666518,Hz,-65.83
948999851,Hz,-65.47
949333184,Hz,-59.84
949666517,Hz,-52.88
949999850,Hz,-49.61
950333183,Hz,-49.7
950666516,Hz,-50.15
950999849,Hz,-52.79
951333182,Hz,-61.44
951666515,Hz,-65.58
951999848,Hz,-63.67
952333181,Hz,-65.02
952666514,Hz,-66.34
952999847,Hz,-66.17
953333180,Hz,-65.43
953666513,Hz,-65.37
953999846,Hz,-65.06
954333179,Hz,-60.21
954666512,Hz,-53.04
954999845,Hz,-49.96
955333178,Hz,-49.75
955666511,Hz,-50.16
955999844,Hz,-52.6
956333177,Hz,-62.08
956666510,Hz,-65.76
956999843,Hz,-65.93
957333176,Hz,-66.32
957666509,Hz,-64.95
957999842,Hz,-64.84
958333175,Hz,-65.91
958666508,Hz,-64.45
958999841,Hz,-66.22
959333174,Hz,-61.08
959666507,Hz,-55.06
959999840,Hz,-52.71
960333173,Hz,-52.31
960666506,Hz,-52.33
960999839,Hz,-54.93
961333172,Hz,-63.27
961666505,Hz,-65.84
961999838,Hz,-66.02
962333171,Hz,-65.41
962666504,Hz,-66.09
962999837,Hz,-66.21
963333170,Hz,-66.45
963666503,Hz,-66.74
963999836,Hz,-65.94
964333169,Hz,-65.56
964666502,Hz,-59.53
964999835,Hz,-56.13
965333168,Hz,-56.02
965666501,Hz,-56.85
965999834,Hz,-58.43
966333167,Hz,-64.91
966666500,Hz,-65.87
966999833,Hz,-66.44
967333166,Hz,-66.12
967666499,Hz,-65
967999832,Hz,-66.37
968333165,Hz,-65.92
968666498,Hz,-66.07
968999831,Hz,-65.32
969333164,Hz,-66.57
969666497,Hz,-65.8
969999830,Hz,-62.5
970333163,Hz,-62.98
970666496,Hz,-62.92
970999829,Hz,-65.57
971333162,Hz,-65.91
971666495,Hz,-65.16
971999828,Hz,-66.37
972333161,Hz,-65.58
972666494,Hz,-65.96
972999827,Hz,-64.97
973333160,Hz,-66.06
973666493,Hz,-65.15
973999826,Hz,-65.33
974333159,Hz,-62.94
974666492,Hz,-56.91
974999825,Hz,-53.97
975333158,Hz,-54.04
975666491,Hz,-54.35
975999824,Hz,-56.26
976333157,Hz,-62.26
976666490,Hz,-64.55
976999823,Hz,-66.09
977333156,Hz,-65.9
977666489,Hz,-65.38
977999822,Hz,-65.35
978333155,Hz,-65.84
978666488,Hz,-65.97
978999821,Hz,-66.5
979333154,Hz,-60.03
979666487,Hz,-52.72
979999820,Hz,-49.78
980333153,Hz,-48.98
980666486,Hz,-49.22
980999819,Hz,-52.15
981333152,Hz,-60.82
981666485,Hz,-66.11
981999818,Hz,-65.13
982333151,Hz,-64.8
982666484,Hz,-65.79
982999817,Hz,-65.88
983333150,Hz,-65.79
983666483,Hz,-65.45
983999816,Hz,-65.65
984333149,Hz,-59.26
984666482,Hz,-52.31
984999815,Hz,-48.95
985333148,Hz,-48.7
985666481,Hz,-49.19
985999814,Hz,-51.89
986333147,Hz,-60.3
986666480,Hz,-65.32
986999813,Hz,-65.41
987333146,Hz,-65.21
987666479,Hz,-65.24
987999812,Hz,-66.32
988333145,Hz,-66.25
988666478,Hz,-65.87
988999811,Hz,-64.98
989333144,Hz,-60.22
989666477,Hz,-52.51
989999810,Hz,-48.9
990333143,Hz,-48.83
990666476,Hz,-49.45
990999809,Hz,-52.38
991333142,Hz,-62.26
991666475,Hz,-65.41
991999808,Hz,-64.89
992333141,Hz,-65.61
992666474,Hz,-66.34
992999807,Hz,-65.59
993333140,Hz,-64.93
993666473,Hz,-64.54
993999806,Hz,-65.48
994333139,Hz,-61.15
994666472,Hz,-53.13
994999805,Hz,-49.89
995333138,Hz,-49.73
995666471,Hz,-50.44
995999804,Hz,-53.35
996333137,Hz,-62.13
996666470,Hz,-65.36
996999803,Hz,-64.83
997333136,Hz,-66.12
997666469,Hz,-65.51
997999802,Hz,-64.76
998333135,Hz,-65.47
998666468,Hz,-65.82
998999801,Hz,-65.12
999333134,Hz,-59.74
999666467,Hz,-54.48
999999800,Hz,-50.88
