Trace1,,
Freq,,Amp
833666633,Hz,-66.41
833999966,Hz,-65.22
834333299,Hz,-57.57
834666632,Hz,-50.12
834999965,Hz,-46.73
835333298,Hz,-46.51
835666631,Hz,-47.07
835999964,Hz,-49.54
836333297,Hz,-58.61
836666630,Hz,-66.34
836999963,Hz,-65.81
837333296,Hz,-66.49
837666629,Hz,-66.43
837999962,Hz,-65.81
838333295,Hz,-66.26
838666628,Hz,-65.35
838999961,Hz,-64.81
839333294,Hz,-57.77
839666627,Hz,-49.25
839999960,Hz,-45.99
840333293,Hz,-45.98
840666626,Hz,-46.26
840999959,Hz,-49.11
841333292,Hz,-59.3
841666625,Hz,-65.8
841999958,Hz,-64.98
842333291,Hz,-66.08
842666624,Hz,-65.66
842999957,Hz,-66.06
843333290,Hz,-66.69
843666623,Hz,-65.87
843999956,Hz,-65.48
844333289,Hz,-55.38
844666622,Hz,-48.12
844999955,Hz,-45.14
845333288,Hz,-45.03
845666621,Hz,-45.31
845999954,Hz,-48.08
846333287,Hz,-58.13
846666620,Hz,-67.32
846999953,Hz,-65.81
847333286,Hz,-66.57
847666619,Hz,-64.89
847999952,Hz,-65.86
848333285,Hz,-66.75
848666618,Hz,-65.07
848999951,Hz,-65.34
849333284,Hz,-56.24
849666617,Hz,-48.35
849999950,Hz,-44.41
850333283,Hz,-43.95
850666616,Hz,-44.34
850999949,Hz,-46.83
851333282,Hz,-55.78
851666615,Hz,-66.38
851999948,Hz,-65.63
852333281,Hz,-64.36
852666614,Hz,-65.7
852999947,Hz,-66.19
853333280,Hz,-65.94
853666613,Hz,-65.65
853999946,Hz,-64.97
854333279,Hz,-55.92
854666612,Hz,-49.02
854999945,Hz,-45.21
855333278,Hz,-45.11
855666611,Hz,-45.67
855999944,Hz,-48.44
856333277,Hz,-57.33
856666610,Hz,-65.71
856999943,Hz,-66.31
857333276,Hz,-65.04
857666609,Hz,-66.17
857999942,Hz,-65.46
858333275,Hz,-65.75
858666608,Hz,-66.48
858999941,Hz,-65.13
859333274,Hz,-58.97
859666607,Hz,-51.4
859999940,Hz,-48.11
860333273,Hz,-47.72
860666606,Hz,-48.05
860999939,Hz,-50.94
861333272,Hz,-60.42
861666605,Hz,-66.82
861999938,Hz,-65.88
862333271,Hz,-65.71
862666604,Hz,-62.61
862999937,Hz,-62.86
863333270,Hz,-63.22
863666603,Hz,-63.86
863999936,Hz,-64.07
864333269,Hz,-60.58
864666602,Hz,-54.49
864999935,Hz,-51.2
865333268,Hz,-50.6
865666601,Hz,-50.7
865999934,Hz,-52.52
866333267,Hz,-58.36
866666600,Hz,-58.44
866999933,Hz,-58.58
867333266,Hz,-57.52
867666599,Hz,-57.88
867999932,Hz,-59.4
868333265,Hz,-60.24
868666598,Hz,-59.65
868999931,Hz,-61.47
869333264,Hz,-61.86
869666597,Hz,-54.45
869999930,Hz,-51.98
870333263,Hz,-50.93
870666596,Hz,-50.91
870999929,Hz,-53.51
871333262,Hz,-56.88
871666595,Hz,-58.3
871999928,Hz,-59.52
872333261,Hz,-59.05
872666594,Hz,-61.77
872999927,Hz,-63.3
873333260,Hz,-62.22
873666593,Hz,-63.76
873999926,Hz,-63.99
874333259,Hz,-61.23
874666592,Hz,-55.08
874999925,Hz,-51.41
875333258,Hz,-51.39
875666591,Hz,-51.43
875999924,Hz,-53.4
876333257,Hz,-61.35
876666590,Hz,-61.9
876999923,Hz,-62.46
877333256,Hz,-61.31
877666589,Hz,-58.6
877999922,Hz,-59.1
878333255,Hz,-59.73
878666588,Hz,-60.15
878999921,Hz,-58.66
879333254,Hz,-61.5
879666587,Hz,-55.37
879999920,Hz,-52.19
880333253,Hz,-51.76
880666586,Hz,-51.87
880999919,Hz,-55.45
881333252,Hz,-61.1
881666585,Hz,-64.99
881999918,Hz,-65.16
882333251,Hz,-65.58
882666584,Hz,-65.38
882999917,Hz,-65.34
883333250,Hz,-66.17
883666583,Hz,-65.29
883999916,Hz,-65.01
884333249,Hz,-62.22
884666582,Hz,-56.71
884999915,Hz,-53.5
885333248,Hz,-53.7
885666581,Hz,-54.06
885999914,Hz,-55.86
886333247,Hz,-64.61
886666580,Hz,-66.18
886999913,Hz,-65.55
887333246,Hz,-65.69
887666579,Hz,-65.7
887999912,Hz,-65.79
888333245,Hz,-65.89
888666578,Hz,-66.21
888999911,Hz,-65.66
889333244,Hz,-64.09
889666577,Hz,-58.81
889999910,Hz,-55.05
890333243,Hz,-55.02
890666576,Hz,-55.86
890999909,Hz,-57.58
891333242,Hz,-64.56
891666575,Hz,-65.69
891999908,Hz,-65.82
892333241,Hz,-65.85
892666574,Hz,-65.76
892999907,Hz,-65.88
893333240,Hz,-65.67
893666573,Hz,-66.92
893999906,Hz,-66.09
894333239,Hz,-62.59
894666572,Hz,-58.35
894999905,Hz,-55.87
895333238,Hz,-55.4
895666571,Hz,-55.84
895999904,Hz,-57.55
896333237,Hz,-62.89
896666570,Hz,-64.83
896999903,Hz,-65.41
897333236,Hz,-67.2
897666569,Hz,-66.25
897999902,Hz,-65.07
898333235,Hz,-65.41
898666568,Hz,-65.99
898999901,Hz,-65.88
899333234,Hz,-63.22
899666567,Hz,-57.01
899999900,Hz,-53.15
900333233,Hz,-52.96
900666566,Hz,-53.59
900999899,Hz,-56.45
901333232,Hz,-64.09
901666565,Hz,-64.94
901999898,Hz,-65.81
902333231,Hz,-66.34
902666564,Hz,-66.43
902999897,Hz,-65.35
903333230,Hz,-65.49
903666563,Hz,-66.4
903999896,Hz,-65.58
904333229,Hz,-61.32
904666562,Hz,-54.47
904999895,Hz,-51.3
905333228,Hz,-51.03
905666561,Hz,-50.65
905999894,Hz,-54.21
906333227,Hz,-62.97
906666560,Hz,-66.24
906999893,Hz,-65.64
907333226,Hz,-66.84
907666559,Hz,-66.2
907999892,Hz,-64.33
908333225,Hz,-65.63
908666558,Hz,-65.87
908999891,Hz,-65.9
909333224,Hz,-61.58
909666557,Hz,-53.21
909999890,Hz,-49.05
910333223,Hz,-48.4
910666556,Hz,-49.42
910999889,Hz,-52.51
911333222,Hz,-61.93
911666555,Hz,-66.36
911999888,Hz,-65.73
912333221,Hz,-64.79
912666554,Hz,-65.22
912999887,Hz,-65.47
913333220,Hz,-66.3
913666553,Hz,-66.27
913999886,Hz,-66.09
914333219,Hz,-60.93
914666552,Hz,-53.65
914999885,Hz,-50.91
915333218,Hz,-50.79
915666551,Hz,-51.11
915999884,Hz,-53.11
916333217,Hz,-62.58
916666550,Hz,-65.58
916999883,Hz,-65.73
917333216,Hz,-65.71
917666549,Hz,-66.3
917999882,Hz,-65.52
918333215,Hz,-65.57
918666548,Hz,-64.45
918999881,Hz,-66.81
919333214,Hz,-59.84
919666547,Hz,-53.35
919999880,Hz,-49.79
920333213,Hz,-49.46
920666546,Hz,-50.04
920999879,Hz,-52.66
921333212,Hz,-61.39
921666545,Hz,-65.77
921999878,Hz,-65.97
922333211,Hz,-66.47
922666544,Hz,-65.31
922999877,Hz,-65.2
923333210,Hz,-66
923666543,Hz,-66.53
923999876,Hz,-66.36
924333209,Hz,-58.98
924666542,Hz,-51.93
924999875,Hz,-48.65
925333208,Hz,-47.94
925666541,Hz,-48.46
925999874,Hz,-50.98
926333207,Hz,-59.76
926666540,Hz,-66.3
926999873,Hz,-65.17
927333206,Hz,-65.82
927666539,Hz,-65.59
927999872,Hz,-64.51
928333205,Hz,-66.37
928666538,Hz,-65.31
928999871,Hz,-65.21
929333204,Hz,-57.82
929666537,Hz,-50.88
929999870,Hz,-47.85
930333203,Hz,-47.29
930666536,Hz,-47.81
930999869,Hz,-50.28
931333202,Hz,-59.94
931666535,Hz,-65.41
931999868,Hz,-66.19
932333201,Hz,-65.68
932666534,Hz,-66.55
932999867,Hz,-66.34
933333200,Hz,-66
933666533,Hz,-65.44
933999866,Hz,-66.33
934333199,Hz,-57.16
934666532,Hz,-50.29
934999865,Hz,-46.74
935333198,Hz,-46.53
935666531,Hz,-46.98
935999864,Hz,-49.91
936333197,Hz,-58.6
936666530,Hz,-65.79
936999863,Hz,-64.86
937333196,Hz,-65.19
937666529,Hz,-65.71
937999862,Hz,-65.73
938333195,Hz,-65.19
938666528,Hz,-66.36
938999861,Hz,-65.62
939333194,Hz,-58.87
939666527,Hz,-51.93
939999860,Hz,-48.3
940333193,Hz,-48.15
940666526,Hz,-48.42
940999859,Hz,-51.3
941333192,Hz,-60.3
941666525,Hz,-65.5
941999858,Hz,-65.64
942333191,Hz,-66.15
942666524,Hz,-65.73
942999857,Hz,-66.07
943333190,Hz,-66.3
943666523,Hz,-66.22
943999856,Hz,-65.96
944333189,Hz,-58.84
944666522,Hz,-51.79
944999855,Hz,-48.54
945333188,Hz,-48.54
945666521,Hz,-48.82
945999854,Hz,-51.22
946333187,Hz,-61.21
946666520,Hz,-66.34
946999853,Hz,-65.87
947333186,Hz,-65.83
947666519,Hz,-65.77
947999852,Hz,-65.74
948333185,Hz,-67.1
948666518,Hz,-65.93
948999851,Hz,-65.8
949333184,Hz,-57.74
949666517,Hz,-51.63
949999850,Hz,-48.29
950333183,Hz,-47.83
950666516,Hz,-47.96
950999849,Hz,-50.75
951333182,Hz,-59.88
951666515,Hz,-66.1
951999848,Hz,-65.65
952333181,Hz,-65.08
952666514,Hz,-64.83
952999847,Hz,-64.94
953333180,Hz,-65.59
953666513,Hz,-66.55
953999846,Hz,-65.5
954333179,Hz,-57.31
954666512,Hz,-51.52
954999845,Hz,-47.82
955333178,Hz,-47.53
955666511,Hz,-48.25
955999844,Hz,-50.63
956333177,Hz,-60
956666510,Hz,-64.82
956999843,Hz,-65.46
957333176,Hz,-64.86
957666509,Hz,-65.56
957999842,Hz,-65.99
958333175,Hz,-66.08
958666508,Hz,-65
958999841,Hz,-64.17
959333174,Hz,-60.38
959666507,Hz,-53.52
959999840,Hz,-50.32
960333173,Hz,-49.39
960666506,Hz,-50.64
960999839,Hz,-53.44
961333172,Hz,-62.32
961666505,Hz,-66.48
961999838,Hz,-65.82
962333171,Hz,-65.44
962666504,Hz,-66.01
962999837,Hz,-65.71
963333170,Hz,-65.72
963666503,Hz,-65.78
963999836,Hz,-65.8
964333169,Hz,-64.18
964666502,Hz,-57.17
964999835,Hz,-54.28
965333168,Hz,-53.88
965666501,Hz,-54.27
965999834,Hz,-58.03
966333167,Hz,-65.09
966666500,Hz,-65.33
966999833,Hz,-64.92
967333166,Hz,-65.83
967666499,Hz,-64.94
967999832,Hz,-65.46
968333165,Hz,-65.97
968666498,Hz,-65.9
968999831,Hz,-66.06
969333164,Hz,-65.79
969666497,Hz,-64.56
969999830,Hz,-60.66
970333163,Hz,-59.87
970666496,Hz,-59.57
970999829,Hz,-60.74
971333162,Hz,-65.47
971666495,Hz,-65.89
971999828,Hz,-65.11
972333161,Hz,-66.11
972666494,Hz,-65.94
972999827,Hz,-66.5
973333160,Hz,-65.81
973666493,Hz,-64.46
973999826,Hz,-65.32
974333159,Hz,-62.62
974666492,Hz,-56.21
974999825,Hz,-53.04
975333158,Hz,-53.08
975666491,Hz,-53.52
975999824,Hz,-55.21
976333157,Hz,-62.12
976666490,Hz,-64.45
976999823,Hz,-65.94
977333156,Hz,-66.08
977666489,Hz,-66.55
977999822,Hz,-66.2
978333155,Hz,-64.61
978666488,Hz,-65.74
978999821,Hz,-64.49
979333154,Hz,-58.45
979666487,Hz,-51.74
979999820,Hz,-49.02
980333153,Hz,-48.82
980666486,Hz,-49.27
980999819,Hz,-51.6
981333152,Hz,-60.14
981666485,Hz,-65.8
981999818,Hz,-64.92
982333151,Hz,-65.85
982666484,Hz,-65.5
982999817,Hz,-65.52
983333150,Hz,-66.08
983666483,Hz,-64.91
983999816,Hz,-65.44
984333149,Hz,-59.15
984666482,Hz,-51.75
984999815,Hz,-48.5
985333148,Hz,-48.2
985666481,Hz,-48.67
985999814,Hz,-50.85
986333147,Hz,-59.42
986666480,Hz,-66.05
986999813,Hz,-64.94
987333146,Hz,-65.2
987666479,Hz,-64.59
987999812,Hz,-65.92
988333145,Hz,-66.13
988666478,Hz,-65.01
988999811,Hz,-65.22
989333144,Hz,-58.74
989666477,Hz,-51.86
989999810,Hz,-48.24
990333143,Hz,-48.07
990666476,Hz,-48.64
990999809,Hz,-51.14
991333142,Hz,-59.99
991666475,Hz,-64.72
991999808,Hz,-64.3
992333141,Hz,-66.05
992666474,Hz,-65.76
992999807,Hz,-65.37
993333140,Hz,-64.37
993666473,Hz,-65.54
993999806,Hz,-65.8
994333139,Hz,-58.88
994666472,Hz,-52.08
994999805,Hz,-48.75
995333138,Hz,-48.53
995666471,Hz,-49.18
995999804,Hz,-51.52
996333137,Hz,-61.36
996666470,Hz,-65.08
996999803,Hz,-65.75
997333136,Hz,-66.38
997666469,Hz,-65.74
997999802,Hz,-64.72
998333135,Hz,-64.59
998666468,Hz,-64.92
998999801,Hz,-65.06
999333134,Hz,-59.62
999666467,Hz,-52.63
999999800,Hz,-49.34
,,-60.03968386
